location_id,latitude,longitude,timestamp,temperature,rainfall_mm,wind_speed,humidity,visibility_km,traffic_congestion_level,average_speed,traffic_volume,num_recent_accidents,num_recent_incidents,risk_score,risk_category,severity_level
1229,8.806021,81.34515,2025-11-12 18:29:59,31.28,0.0,11.09,69.95,10.0,2,66,324,0,0,0.1084,safe,1.08
1230,9.035588,79.749243,2025-11-12 12:29:59,28.49,0.0,9.38,53.61,10.0,7,31,871,0,0,0.0848,safe,0.85
1231,8.640426,79.627315,2025-11-12 16:29:59,33.53,0.97,2.85,74.2,10.0,6,38,31,0,0,0.0018,safe,0.02
1232,7.303218,80.006674,2025-11-08 10:29:59,26.85,0.0,1.35,66.28,10.0,4,52,600,1,1,0.15,safe,1.5
1233,9.573115,81.068177,2025-11-09 16:29:59,26.17,0.0,11.55,62.66,10.0,6,38,2269,0,4,0.0619,safe,0.62
1234,6.05185,81.686503,2025-11-09 06:29:59,30.97,0.0,2.43,83.27,10.0,0,80,215,0,0,0.249,safe,2.49
1235,9.03674,80.489701,2025-11-09 11:29:59,32.18,0.0,1.62,67.13,10.0,3,59,815,1,2,0.15,safe,1.5
1236,8.578907,80.796012,2025-11-14 02:29:59,29.93,0.0,24.56,78.4,10.0,5,45,691,5,2,0.75,medium,7.5
1237,7.654802,80.113921,2025-11-08 09:29:59,28.94,0.0,11.73,54.69,10.0,1,73,450,0,3,0.0215,safe,0.22
1238,6.465982,80.682949,2025-11-13 15:29:59,31.38,0.0,2.61,65.31,10.0,4,52,705,0,1,0.1561,safe,1.56
1239,7.547836,79.777994,2025-11-13 21:29:59,29.51,2.52,0.67,65.06,10.0,6,38,168,0,1,0.2036,safe,2.04
1240,9.498758,79.968319,2025-11-09 10:29:59,20.0,0.0,1.86,88.68,10.0,6,38,616,0,2,0.1967,safe,1.97
1241,6.605771,80.106741,2025-11-11 08:29:59,24.47,0.0,1.24,78.77,10.0,1,73,114,1,0,0.15,safe,1.5
1242,7.162568,81.184942,2025-11-10 23:29:59,27.38,1.92,4.36,71.72,10.0,2,66,893,1,0,0.15,safe,1.5
1243,6.085961,79.596988,2025-11-11 11:29:59,22.35,0.0,4.93,56.05,10.0,1,73,286,1,1,0.15,safe,1.5
1244,7.827364,81.768022,2025-11-14 19:29:59,29.03,0.0,10.82,75.25,10.0,3,59,501,0,3,0.2686,safe,2.69
1245,8.303433,80.274151,2025-11-10 11:29:59,28.82,0.0,3.82,81.94,10.0,3,59,221,1,0,0.15,safe,1.5
1246,8.385625,79.573055,2025-11-10 17:29:59,22.93,0.0,0.77,87.41,10.0,3,59,843,0,1,0.0243,safe,0.24
1247,8.52648,79.829992,2025-11-10 18:29:59,29.57,10.29,10.78,69.73,3.46,9,17,399,0,0,0.25,safe,2.5
1248,9.031291,80.936442,2025-11-08 13:29:59,27.88,7.18,7.53,93.54,10.0,4,52,263,0,2,0.0378,safe,0.38
1249,9.589169,80.148273,2025-11-13 03:29:59,27.93,3.74,6.63,76.23,10.0,6,38,119,0,4,0.2867,safe,2.87
1250,9.578844,80.065006,2025-11-09 11:29:59,33.96,0.0,7.26,90.98,10.0,8,24,760,0,1,0.25,safe,2.5
1251,8.681353,81.890032,2025-11-08 00:29:59,35.62,0.0,1.27,75.5,10.0,4,52,941,0,0,0.2944,safe,2.94
1252,7.753317,81.786405,2025-11-12 23:29:59,24.55,0.0,26.32,76.81,10.0,2,66,1021,0,0,0.1166,safe,1.17
1253,6.129963,79.569843,2025-11-10 20:29:59,25.78,2.43,6.52,93.18,10.0,6,38,143,1,1,0.15,safe,1.5
1254,7.61057,80.598511,2025-11-11 12:29:59,30.0,3.56,0.73,70.78,10.0,0,80,1003,0,1,0.0704,safe,0.7
1255,9.285861,80.803048,2025-11-12 08:29:59,27.4,4.6,2.5,84.37,10.0,4,52,828,2,0,0.3,low,3.0
1256,6.802155,81.79209,2025-11-12 19:29:59,38.53,0.0,8.95,70.87,10.0,3,59,406,0,1,0.1622,safe,1.62
1257,7.110707,79.665313,2025-11-09 23:29:59,23.17,1.52,0.79,67.95,10.0,8,24,296,0,1,0.25,safe,2.5
1258,6.770776,80.251205,2025-11-11 20:29:59,31.51,0.0,18.74,72.14,10.0,6,38,560,0,2,0.1714,safe,1.71
1259,8.22644,79.857145,2025-11-09 11:29:59,27.21,0.0,5.7,78.51,10.0,2,66,249,1,2,0.15,safe,1.5
1260,6.47406,79.52028,2025-11-08 13:29:59,25.23,0.0,18.28,61.68,10.0,1,73,1054,0,1,0.29,safe,2.9
1261,8.969833,80.550965,2025-11-08 18:29:59,23.89,2.64,1.57,89.39,10.0,9,17,6267,0,1,0.25,safe,2.5
1262,9.676957,81.196059,2025-11-10 18:29:59,23.8,0.0,3.67,67.32,10.0,1,73,16,0,0,0.183,safe,1.83
1263,8.880274,80.716644,2025-11-14 12:29:59,25.76,6.85,10.45,55.48,10.0,1,73,130,0,1,0.108,safe,1.08
1264,7.119723,80.793547,2025-11-13 18:29:59,26.16,0.0,1.16,80.99,10.0,4,52,19,0,4,0.192,safe,1.92
1265,9.654377,79.75005,2025-11-08 18:29:59,32.04,0.0,3.2,71.62,10.0,6,38,630,1,1,0.15,safe,1.5
1266,8.76321,79.694675,2025-11-08 22:29:59,28.15,0.0,6.76,85.56,10.0,6,38,867,0,2,0.2912,safe,2.91
1267,8.963944,80.850803,2025-11-14 06:29:59,29.71,0.0,2.81,76.75,10.0,7,31,742,0,1,0.0755,safe,0.76
1268,8.339025,80.909369,2025-11-08 11:29:59,24.79,0.0,7.33,75.54,10.0,6,38,1816,2,0,0.3,low,3.0
1269,8.848913,80.325868,2025-11-11 17:29:59,28.41,0.0,8.45,69.65,10.0,1,73,5,0,2,0.0474,safe,0.47
1270,6.441629,80.372057,2025-11-13 22:29:59,28.79,0.19,11.34,68.22,10.0,0,80,1346,1,2,0.15,safe,1.5
1271,7.420056,80.693507,2025-11-08 14:29:59,26.97,0.0,14.32,77.17,10.0,4,52,246,0,0,0.2301,safe,2.3
1272,9.206068,79.897238,2025-11-12 14:29:59,32.87,0.0,4.53,62.88,10.0,6,38,4533,1,3,0.15,safe,1.5
1273,7.396725,81.466872,2025-11-11 14:29:59,18.52,0.0,31.83,66.41,10.0,6,38,198,0,0,0.2,safe,2.0
1274,6.961276,79.650673,2025-11-12 16:29:59,24.55,17.18,0.77,64.06,4.84,3,59,287,1,0,0.15,safe,1.5
1275,8.492796,81.752128,2025-11-12 18:29:59,24.61,0.0,3.05,69.19,10.0,2,66,413,1,1,0.15,safe,1.5
1276,6.266346,79.773618,2025-11-11 17:29:59,27.47,0.0,25.27,55.54,10.0,0,80,438,0,0,0.1831,safe,1.83
1277,7.867465,79.784045,2025-11-10 04:29:59,20.58,0.0,1.94,68.21,10.0,0,80,457,1,0,0.15,safe,1.5
1278,8.772831,81.281484,2025-11-10 03:29:59,27.94,11.8,4.47,75.73,4.01,4,52,347,0,1,0.148,safe,1.48
1279,9.358748,79.94252,2025-11-14 22:29:59,23.21,0.37,10.54,67.07,10.0,1,73,565,0,1,0.1027,safe,1.03
1280,7.397457,81.58705,2025-11-11 22:29:59,28.77,0.0,7.27,85.29,10.0,0,80,462,0,0,0.2502,safe,2.5
1281,6.374716,79.795835,2025-11-11 02:29:59,25.39,0.0,10.58,80.41,10.0,0,80,3008,0,3,0.0724,safe,0.72
1282,6.736707,79.889577,2025-11-08 18:29:59,32.15,3.83,3.39,86.66,10.0,4,52,1606,0,3,0.0412,safe,0.41
1283,6.80111,79.953793,2025-11-10 18:29:59,23.37,0.0,2.47,76.67,10.0,3,59,271,3,0,0.45,low,4.5
1284,6.711211,79.769342,2025-11-09 06:29:59,25.97,3.03,4.99,78.35,10.0,7,31,545,0,0,0.0748,safe,0.75
1285,9.2511,81.111436,2025-11-10 18:29:59,29.93,0.0,15.64,64.32,10.0,9,17,739,0,1,0.25,safe,2.5
1286,8.36045,81.075385,2025-11-08 12:29:59,27.27,0.0,16.09,75.29,10.0,1,73,313,2,0,0.3,low,3.0
1287,7.030587,79.676065,2025-11-14 15:29:59,32.16,0.92,5.6,73.63,10.0,4,52,163,1,2,0.15,safe,1.5
1288,8.343765,81.376024,2025-11-10 17:29:59,30.71,4.92,6.89,82.05,10.0,2,66,107,0,2,0.0852,safe,0.85
1289,6.00471,80.463819,2025-11-09 15:29:59,22.22,0.0,2.76,70.47,10.0,10,10,2113,0,0,0.25,safe,2.5
1290,8.646015,81.147749,2025-11-14 06:29:59,26.58,8.11,1.12,76.79,10.0,5,45,157,0,2,0.0327,safe,0.33
1291,7.050127,79.771206,2025-11-10 21:29:59,27.14,0.0,6.73,70.75,10.0,1,73,1353,0,1,0.1767,safe,1.77
1292,7.725624,79.725869,2025-11-10 03:29:59,20.0,0.0,30.16,65.98,10.0,4,52,2063,0,0,0.2,safe,2.0
1293,7.660917,80.415015,2025-11-09 10:29:59,20.36,0.0,1.69,72.49,10.0,1,73,21,0,0,0.2871,safe,2.87
1294,5.922568,81.612992,2025-11-14 10:29:59,32.43,0.0,11.94,72.94,10.0,0,80,691,1,1,0.15,safe,1.5
1295,9.142955,80.571974,2025-11-11 21:29:59,28.95,0.0,5.82,95.0,10.0,1,73,149,1,0,0.15,safe,1.5
1296,8.04773,79.98321,2025-11-14 16:29:59,28.95,0.0,0.23,64.99,10.0,10,10,4338,0,0,0.25,safe,2.5
1297,8.621106,79.575361,2025-11-14 01:29:59,33.74,0.0,31.01,78.74,10.0,5,45,171,0,0,0.2,safe,2.0
1298,9.186138,79.831049,2025-11-12 02:29:59,24.95,0.0,6.09,79.51,10.0,3,59,289,1,2,0.15,safe,1.5
1299,6.974492,79.937259,2025-11-10 23:29:59,29.18,0.0,14.76,80.66,10.0,2,66,547,0,0,0.0961,safe,0.96
1300,8.346435,81.106842,2025-11-14 13:29:59,29.05,0.0,27.42,77.48,10.0,2,66,49,0,3,0.295,safe,2.95
1301,9.573367,81.256068,2025-11-12 09:29:59,26.11,0.0,12.23,93.67,10.0,7,31,588,0,0,0.0954,safe,0.95
1302,8.192853,81.724951,2025-11-09 00:29:59,24.77,0.0,20.84,67.5,10.0,4,52,914,0,2,0.0827,safe,0.83
1303,9.102626,80.878461,2025-11-09 09:29:59,29.47,0.0,11.9,79.83,10.0,2,66,2106,1,1,0.15,safe,1.5
1304,9.675395,81.245194,2025-11-08 14:29:59,30.6,0.0,0.91,64.61,10.0,7,31,348,0,2,0.0894,safe,0.89
1305,8.074197,80.517785,2025-11-11 10:29:59,28.34,0.0,6.71,85.05,10.0,6,38,2259,0,5,0.215,safe,2.15
1306,7.107619,80.290887,2025-11-13 10:29:59,28.63,0.0,12.6,80.61,10.0,1,73,190,1,1,0.15,safe,1.5
1307,6.417381,79.7797,2025-11-10 19:29:59,26.34,0.0,19.91,82.74,10.0,1,73,4,0,2,0.138,safe,1.38
1308,9.77792,80.588725,2025-11-10 23:29:59,28.61,0.0,2.44,92.88,10.0,2,66,146,0,3,0.1163,safe,1.16
1309,8.443072,81.523271,2025-11-12 19:29:59,21.94,0.0,0.77,76.62,10.0,1,73,548,0,1,0.1174,safe,1.17
1310,8.554117,79.874506,2025-11-13 21:29:59,27.75,0.0,33.46,80.14,10.0,6,38,2111,1,1,0.35,low,3.5
1311,6.399314,79.632106,2025-11-08 18:29:59,33.94,0.0,8.92,50.0,10.0,2,66,407,0,2,0.1359,safe,1.36
1312,9.072816,80.60565,2025-11-10 00:29:59,30.92,0.0,11.25,73.47,10.0,1,73,516,0,0,0.1706,safe,1.71
1313,9.185919,81.050562,2025-11-14 08:29:59,25.26,0.0,19.76,76.9,10.0,6,38,203,0,2,0.1295,safe,1.29
1314,7.650832,80.750154,2025-11-14 00:29:59,29.38,0.0,11.85,78.49,10.0,0,80,1286,1,0,0.15,safe,1.5
1315,9.606445,80.429425,2025-11-08 23:29:59,28.82,0.0,5.33,55.67,10.0,3,59,212,0,4,0.2418,safe,2.42
1316,6.630436,79.784075,2025-11-14 15:29:59,27.4,0.0,1.08,83.23,10.0,2,66,81,1,1,0.15,safe,1.5
1317,6.068718,80.444934,2025-11-14 10:29:59,29.58,0.0,10.3,79.45,10.0,4,52,736,0,0,0.1361,safe,1.36
1318,9.773847,80.309094,2025-11-14 11:29:59,25.57,0.0,8.6,72.93,10.0,0,80,772,0,2,0.2471,safe,2.47
1319,7.768835,81.771172,2025-11-08 14:29:59,30.76,0.0,42.41,77.53,10.0,1,73,8,0,1,0.2,safe,2.0
1320,7.261315,79.70883,2025-11-09 18:29:59,30.99,3.9,4.12,82.19,10.0,5,45,590,2,0,0.3,low,3.0
1321,7.869706,80.172449,2025-11-08 23:29:59,36.2,0.4,4.92,95.0,10.0,3,59,13,1,1,0.15,safe,1.5
1322,7.600219,81.674406,2025-11-10 21:29:59,34.24,4.3,3.03,66.58,10.0,4,52,1291,2,1,0.3,low,3.0
1323,9.412227,81.665363,2025-11-08 06:29:59,31.74,0.0,8.95,88.19,10.0,4,52,1939,1,1,0.15,safe,1.5
1324,7.956158,80.985326,2025-11-10 06:29:59,31.32,7.27,5.38,73.36,10.0,0,80,226,0,0,0.1871,safe,1.87
1325,6.25271,81.236015,2025-11-10 13:29:59,22.17,1.65,4.48,65.94,10.0,5,45,640,0,1,0.0826,safe,0.83
1326,8.316714,80.419082,2025-11-10 05:29:59,28.45,0.0,1.19,90.19,10.0,1,73,3148,0,1,0.1008,safe,1.01
1327,6.777723,81.391345,2025-11-09 20:29:59,22.52,0.0,9.36,77.88,10.0,4,52,1427,1,0,0.15,safe,1.5
1328,9.707856,81.080457,2025-11-14 13:29:59,31.1,0.98,1.14,71.19,10.0,4,52,679,1,1,0.15,safe,1.5
1329,8.110464,79.54035,2025-11-10 03:29:59,33.49,15.05,2.2,72.32,5.44,4,52,796,0,4,0.2574,safe,2.57
1330,7.99494,80.720263,2025-11-10 00:29:59,29.19,0.0,0.69,75.78,10.0,8,24,843,1,1,0.4,low,4.0
1331,7.395429,81.071921,2025-11-13 13:29:59,25.94,0.0,3.26,60.94,10.0,3,59,3048,0,0,0.1322,safe,1.32
1332,9.182953,80.06462,2025-11-09 21:29:59,27.53,0.0,8.32,70.78,10.0,1,73,646,1,0,0.15,safe,1.5
1333,6.507238,81.047019,2025-11-14 05:29:59,21.71,0.0,2.65,84.12,10.0,1,73,143,0,5,0.0483,safe,0.48
1334,7.687048,81.408909,2025-11-08 10:29:59,34.24,0.0,4.58,84.05,10.0,2,66,273,1,4,0.15,safe,1.5
1335,8.196059,80.56394,2025-11-12 14:29:59,23.03,0.0,15.54,95.0,10.0,0,80,3131,0,0,0.1952,safe,1.95
1336,9.174104,80.111299,2025-11-13 22:29:59,27.64,7.58,0.58,82.59,10.0,7,31,2304,1,0,0.15,safe,1.5
1337,6.117998,81.12776,2025-11-10 21:29:59,32.62,0.0,31.24,69.58,10.0,6,38,98,0,1,0.2,safe,2.0
1338,9.280628,79.841458,2025-11-13 16:29:59,35.19,12.93,5.91,67.47,2.46,2,66,1597,0,1,0.1232,safe,1.23
1339,8.777149,81.361731,2025-11-08 08:29:59,30.02,20.1,5.48,77.25,6.08,3,59,2233,1,0,0.15,safe,1.5
1340,7.355451,81.312119,2025-11-14 00:29:59,25.55,38.84,25.61,76.94,7.17,2,66,723,0,2,0.2013,safe,2.01
1341,6.358655,80.190615,2025-11-13 23:29:59,35.95,5.82,2.83,86.47,10.0,2,66,720,0,0,0.155,safe,1.55
1342,6.10053,79.759307,2025-11-08 20:29:59,36.98,0.0,2.54,71.8,10.0,1,73,332,0,0,0.003,safe,0.03
1343,6.288937,79.872869,2025-11-14 00:29:59,27.31,0.0,8.49,69.52,10.0,1,73,202,0,1,0.2305,safe,2.3
1344,6.896702,81.063257,2025-11-10 10:29:59,24.12,0.0,12.54,84.59,10.0,0,80,689,0,3,0.282,safe,2.82
1345,8.607903,81.319014,2025-11-10 07:29:59,20.53,0.0,1.47,80.82,10.0,2,66,953,0,2,0.0074,safe,0.07
1346,8.779773,81.784781,2025-11-14 05:29:59,20.2,4.99,1.3,61.67,10.0,3,59,1106,0,0,0.0561,safe,0.56
1347,5.955516,80.731428,2025-11-11 12:29:59,24.82,0.0,7.16,84.99,10.0,1,73,631,0,2,0.0942,safe,0.94
1348,7.020969,81.17236,2025-11-13 16:29:59,28.81,0.0,3.56,84.06,10.0,1,73,182,0,2,0.062,safe,0.62
1349,6.950796,79.850346,2025-11-10 05:29:59,26.84,0.0,5.13,62.04,10.0,3,59,908,0,1,0.0335,safe,0.34
1350,6.358397,81.87232,2025-11-12 03:29:59,25.05,0.0,8.66,61.49,10.0,3,59,830,0,0,0.2819,safe,2.82
1351,9.583872,80.07362,2025-11-11 04:29:59,17.53,0.0,1.92,78.63,10.0,5,45,97,1,2,0.15,safe,1.5
1352,6.837421,80.146252,2025-11-13 21:29:59,25.32,0.0,23.92,65.62,10.0,2,66,51,0,2,0.043,safe,0.43
1353,7.910141,80.231328,2025-11-09 06:29:59,27.05,0.0,12.49,71.07,10.0,0,80,2680,0,2,0.2843,safe,2.84
1354,7.162625,80.308361,2025-11-10 03:29:59,30.87,0.0,14.89,79.52,10.0,2,66,730,0,0,0.0283,safe,0.28
1355,8.995098,81.09008,2025-11-11 13:29:59,30.4,0.0,0.88,72.9,10.0,1,73,238,1,1,0.15,safe,1.5
1356,6.840467,80.711075,2025-11-14 02:29:59,31.29,0.0,0.54,65.28,10.0,2,66,541,2,1,0.3,low,3.0
1357,6.872022,79.669781,2025-11-10 07:29:59,38.31,10.07,2.2,81.79,0.79,1,73,2291,0,4,0.2,safe,2.0
1358,8.53444,80.057623,2025-11-11 06:29:59,25.52,8.01,5.48,67.9,10.0,7,31,1595,0,1,0.0357,safe,0.36
1359,7.070436,81.662667,2025-11-10 15:29:59,27.43,0.74,12.72,88.73,10.0,6,38,2,0,1,0.0517,safe,0.52
1360,8.023095,79.718875,2025-11-08 12:29:59,35.96,0.0,12.69,81.67,10.0,5,45,225,0,2,0.137,safe,1.37
1361,7.406198,79.62946,2025-11-11 09:29:59,31.83,0.0,5.96,56.46,10.0,1,73,1000,1,2,0.15,safe,1.5
1362,6.146735,79.780258,2025-11-11 15:29:59,28.28,0.88,14.56,86.66,10.0,2,66,1288,0,0,0.115,safe,1.15
1363,6.340892,79.922806,2025-11-13 05:29:59,23.74,0.0,0.99,90.47,10.0,0,80,1402,0,1,0.2798,safe,2.8
1364,9.185396,81.727795,2025-11-08 14:29:59,30.73,0.0,23.55,87.99,10.0,8,24,310,0,2,0.25,safe,2.5
1365,6.669342,80.617413,2025-11-08 09:29:59,29.95,1.86,7.38,69.29,10.0,4,52,3021,0,2,0.0138,safe,0.14
1366,5.965015,81.340735,2025-11-10 19:29:59,22.92,0.0,2.01,81.61,10.0,2,66,185,2,1,0.3,low,3.0
1367,6.344863,81.489435,2025-11-09 23:29:59,28.78,0.0,13.91,90.09,10.0,9,17,1504,0,1,0.25,safe,2.5
1368,6.100364,79.593944,2025-11-09 08:29:59,29.39,0.0,14.67,82.94,10.0,5,45,221,1,2,0.15,safe,1.5
1369,7.490803,80.718099,2025-11-13 04:29:59,23.59,0.0,14.55,71.9,10.0,2,66,1582,0,2,0.1085,safe,1.08
1370,9.79003,81.068443,2025-11-10 01:29:59,28.78,0.0,2.65,71.47,10.0,3,59,859,1,1,0.15,safe,1.5
1371,5.955557,80.803007,2025-11-14 16:29:59,25.08,0.0,10.43,71.61,10.0,7,31,29,0,2,0.0723,safe,0.72
1372,9.342825,79.771946,2025-11-07 23:29:59,20.54,0.0,4.54,87.58,10.0,3,59,598,0,0,0.1776,safe,1.78
1373,6.025121,81.451198,2025-11-11 00:29:59,28.6,0.0,3.81,90.16,10.0,4,52,346,0,0,0.0458,safe,0.46
1374,8.744764,81.322343,2025-11-09 21:29:59,28.9,0.0,12.86,73.46,10.0,1,73,1040,0,0,0.0255,safe,0.25
1375,7.697433,79.589261,2025-11-10 17:29:59,28.65,0.0,1.51,67.06,10.0,3,59,1468,0,0,0.1408,safe,1.41
1376,6.203669,79.637584,2025-11-14 20:29:59,28.2,0.0,6.94,85.23,10.0,3,59,1918,0,1,0.237,safe,2.37
1377,8.508801,81.774396,2025-11-09 15:29:59,30.61,0.0,1.68,75.63,10.0,2,66,622,0,0,0.1186,safe,1.19
1378,7.636868,80.872669,2025-11-14 16:29:59,26.6,0.0,1.56,77.07,10.0,5,45,61,1,1,0.15,safe,1.5
1379,8.157467,79.889242,2025-11-12 02:29:59,30.04,0.0,9.19,65.23,10.0,7,31,1438,1,0,0.15,safe,1.5
1380,7.031187,80.440549,2025-11-10 04:29:59,29.8,0.0,0.54,51.7,10.0,2,66,410,0,2,0.0917,safe,0.92
1381,8.282676,81.66228,2025-11-12 20:29:59,31.78,0.0,17.36,59.55,10.0,2,66,274,0,0,0.1882,safe,1.88
1382,6.47645,81.212099,2025-11-10 06:29:59,21.79,0.0,4.51,66.74,10.0,3,59,10,0,1,0.2137,safe,2.14
1383,8.49329,81.359018,2025-11-10 01:29:59,33.38,2.46,12.52,61.71,10.0,6,38,69,1,3,0.15,safe,1.5
1384,8.706152,81.87624,2025-11-14 12:29:59,32.49,0.0,21.21,82.46,10.0,1,73,645,0,0,0.285,safe,2.85
1385,8.602931,79.926257,2025-11-08 19:29:59,27.26,2.12,6.72,51.63,10.0,3,59,3444,0,4,0.03,safe,0.3
1386,9.656165,80.867603,2025-11-14 17:29:59,22.17,4.04,30.39,63.01,10.0,2,66,582,0,0,0.2,safe,2.0
1387,8.949276,79.8662,2025-11-13 23:29:59,26.61,6.21,16.12,59.9,10.0,8,24,192,2,2,0.55,low,5.5
1388,9.611712,79.966823,2025-11-12 00:29:59,31.68,0.0,8.92,64.79,10.0,3,59,175,1,1,0.15,safe,1.5
1389,7.354324,79.947876,2025-11-09 17:29:59,23.64,0.0,5.75,93.72,10.0,7,31,352,0,0,0.0618,safe,0.62
1390,6.729851,81.758262,2025-11-09 22:29:59,27.51,0.0,12.41,54.5,10.0,8,24,895,1,0,0.4,low,4.0
1391,7.083959,79.825317,2025-11-09 08:29:59,27.19,6.47,2.62,67.92,10.0,2,66,172,0,2,0.0211,safe,0.21
1392,8.910526,80.35142,2025-11-11 07:29:59,19.61,0.0,3.51,73.19,10.0,1,73,415,1,1,0.15,safe,1.5
1393,6.438106,80.979847,2025-11-12 05:29:59,25.31,0.0,4.8,80.81,10.0,1,73,260,0,0,0.0713,safe,0.71
1394,5.986763,81.257999,2025-11-10 12:29:59,23.71,0.0,1.38,51.59,10.0,3,59,538,1,1,0.15,safe,1.5
1395,9.478064,80.481886,2025-11-08 09:29:59,26.8,0.0,8.72,78.33,10.0,5,45,168,1,1,0.15,safe,1.5
1396,7.390803,80.094233,2025-11-12 21:29:59,24.55,0.0,2.6,61.83,10.0,5,45,746,2,0,0.3,low,3.0
1397,8.189447,80.270818,2025-11-12 05:29:59,28.64,0.0,1.01,72.68,10.0,2,66,676,1,2,0.15,safe,1.5
1398,9.35179,81.092813,2025-11-13 06:29:59,32.77,5.94,2.9,83.27,10.0,1,73,277,0,2,0.1606,safe,1.61
1399,6.27744,80.028767,2025-11-13 09:29:59,26.67,3.96,5.5,70.82,10.0,3,59,299,1,0,0.15,safe,1.5
1400,6.988836,81.6596,2025-11-12 19:29:59,23.46,0.0,14.56,71.11,10.0,1,73,288,1,0,0.15,safe,1.5
1401,6.565565,80.151593,2025-11-10 21:29:59,35.5,13.66,1.94,75.53,1.17,1,73,478,0,2,0.2,safe,2.0
1402,8.418102,81.121547,2025-11-14 08:29:59,29.34,0.0,0.44,95.0,10.0,7,31,14,0,1,0.1345,safe,1.34
1403,9.697346,81.533586,2025-11-10 05:29:59,25.23,0.0,9.29,76.13,10.0,5,45,669,1,0,0.15,safe,1.5
1404,8.051401,79.716634,2025-11-09 08:29:59,29.0,0.0,0.62,78.41,10.0,1,73,1362,1,1,0.15,safe,1.5
1405,9.432011,79.604169,2025-11-11 19:29:59,22.77,0.0,0.18,88.55,10.0,2,66,88,1,1,0.15,safe,1.5
1406,7.209841,81.105921,2025-11-10 04:29:59,25.41,1.44,4.93,81.95,10.0,0,80,411,0,2,0.1935,safe,1.94
1407,9.392347,81.263918,2025-11-12 22:29:59,22.85,0.0,2.89,55.4,10.0,3,59,3170,0,2,0.0156,safe,0.16
1408,6.222179,80.495569,2025-11-12 19:29:59,22.7,0.0,11.85,81.93,10.0,0,80,181,0,1,0.0587,safe,0.59
1409,8.382046,81.043726,2025-11-12 02:29:59,32.45,0.0,2.15,66.96,10.0,3,59,260,0,3,0.1308,safe,1.31
1410,8.230934,79.806865,2025-11-13 16:29:59,29.63,0.0,0.95,95.0,10.0,7,31,1581,1,2,0.15,safe,1.5
1411,8.922034,80.637186,2025-11-13 22:29:59,24.44,0.0,0.97,77.53,10.0,4,52,839,0,0,0.0443,safe,0.44
1412,7.056063,80.637252,2025-11-08 08:29:59,24.12,0.0,2.35,67.67,10.0,1,73,488,1,1,0.15,safe,1.5
1413,8.759465,80.492856,2025-11-11 01:29:59,28.71,0.0,2.18,73.84,10.0,4,52,2338,0,0,0.0398,safe,0.4
1414,7.605327,80.492332,2025-11-08 23:29:59,29.85,0.0,7.1,73.46,10.0,1,73,303,0,0,0.2273,safe,2.27
1415,6.763389,80.421015,2025-11-09 13:29:59,24.72,0.0,6.17,81.46,10.0,5,45,33,0,3,0.0065,safe,0.06
1416,7.99536,80.730093,2025-11-08 21:29:59,28.49,0.0,4.54,58.59,10.0,0,80,316,1,0,0.15,safe,1.5
1417,7.338374,79.813315,2025-11-12 15:29:59,27.64,0.0,0.49,79.33,10.0,6,38,17,0,0,0.1802,safe,1.8
1418,8.354074,79.734647,2025-11-08 21:29:59,32.44,0.0,7.54,74.41,10.0,3,59,705,2,2,0.3,low,3.0
1419,6.116494,80.145519,2025-11-08 23:29:59,24.26,0.0,0.15,61.59,10.0,1,73,840,0,0,0.1222,safe,1.22
1420,6.726166,81.040029,2025-11-09 09:29:59,29.62,5.53,5.95,87.74,10.0,4,52,672,0,1,0.0759,safe,0.76
1421,8.046243,80.190038,2025-11-11 15:29:59,37.41,0.27,9.26,82.18,10.0,2,66,1422,0,1,0.1819,safe,1.82
1422,8.045323,80.662508,2025-11-08 00:29:59,29.55,0.0,26.89,75.49,10.0,2,66,878,1,1,0.15,safe,1.5
1423,9.635655,81.882125,2025-11-11 03:29:59,23.91,0.0,3.49,71.59,10.0,6,38,237,1,1,0.15,safe,1.5
1424,8.503384,80.407608,2025-11-10 08:29:59,37.3,0.0,4.6,81.28,10.0,6,38,788,0,1,0.2641,safe,2.64
1425,8.373305,79.886582,2025-11-11 02:29:59,22.61,0.0,16.72,76.26,10.0,2,66,128,1,1,0.15,safe,1.5
1426,8.564126,80.081719,2025-11-13 19:29:59,26.41,0.0,4.24,95.0,10.0,3,59,43,1,0,0.15,safe,1.5
1427,7.097738,81.756405,2025-11-09 02:29:59,29.79,0.0,28.42,73.22,10.0,0,80,2989,0,1,0.2424,safe,2.42
1428,7.253382,81.69117,2025-11-10 19:29:59,30.03,0.0,8.62,75.9,10.0,1,73,1232,1,1,0.15,safe,1.5
1429,8.689447,80.03257,2025-11-14 13:29:59,27.86,0.26,19.75,78.35,10.0,0,80,244,0,0,0.1032,safe,1.03
1430,6.080984,80.004516,2025-11-08 04:29:59,24.15,0.0,7.67,85.1,10.0,8,24,1234,0,2,0.25,safe,2.5
1431,7.785741,79.636327,2025-11-10 16:29:59,26.9,0.0,9.17,79.22,10.0,3,59,402,2,0,0.3,low,3.0
1432,6.260506,81.824046,2025-11-08 11:29:59,25.79,2.53,11.65,67.53,10.0,1,73,1363,0,2,0.059,safe,0.59
1433,7.7145,80.199072,2025-11-11 15:29:59,19.99,0.0,4.62,73.09,10.0,3,59,7,0,2,0.1985,safe,1.99
