event_id,latitude,longitude,timestamp,event_type,severity,duration_hours,affected_radius_km,casualties,weather_condition,traffic_level,day_of_week,hour_of_day,resolved
1539,9.245807,81.668146,2023-02-19 18:00:00,road_closure,3,0.02,0.44,0,clear,8,6,18,True
1540,7.425877,79.901189,2023-06-25 12:00:00,weather,1,0.19,3.46,0,heavy_rain,1,6,12,True
1541,8.913407,80.401484,2023-03-20 12:00:00,weather,5,4.68,0.02,0,rain,5,0,12,True
1542,6.924093,79.829498,2023-09-18 14:00:00,flooding,6,2.8,6.38,0,heavy_rain,6,0,14,True
1543,6.85863,79.945554,2023-03-26 09:00:00,traffic_jam,2,2.1,3.41,0,heavy_rain,2,6,9,True
1544,9.425989,79.996121,2024-03-24 02:00:00,flooding,10,0.19,0.33,0,heavy_rain,10,6,2,True
1545,6.873512,79.925646,2024-06-11 15:00:00,traffic_jam,7,0.29,1.25,0,rain,2,1,15,True
1546,8.348932,80.355856,2024-05-11 22:00:00,weather,4,3.64,0.44,0,heavy_rain,6,5,22,True
1547,6.843564,79.989041,2024-11-11 17:00:00,accident,3,0.88,0.6,0,clear,8,0,17,True
1548,6.817076,79.873065,2024-06-05 19:00:00,landslide,10,0.69,1.06,0,heavy_rain,4,2,19,True
1549,7.798149,80.042654,2023-04-09 17:00:00,accident,2,7.3,1.73,0,heavy_rain,7,6,17,True
1550,6.830184,79.889067,2024-09-07 08:00:00,accident,3,0.8,1.99,0,clear,3,5,8,True
1551,8.633148,79.72228,2024-02-08 14:00:00,accident,2,7.69,5.74,0,fog,10,3,14,True
1552,6.496982,80.576297,2023-09-03 17:00:00,flooding,3,2.06,0.3,0,rain,6,6,17,False
1553,6.879396,79.850948,2023-05-24 17:00:00,accident,3,2.66,0.23,0,fog,3,2,17,True
1554,7.330245,80.269092,2023-06-17 11:00:00,traffic_jam,10,3.51,1.83,0,rain,10,5,11,True
1555,6.999464,79.982395,2023-11-09 00:00:00,flooding,5,8.46,4.9,0,rain,10,3,0,True
1556,6.403082,79.670985,2023-07-17 09:00:00,accident,2,1.91,0.59,0,clear,10,0,9,True
1557,7.972181,80.875033,2024-05-29 16:00:00,accident,8,7.04,2.83,2,rain,10,2,16,True
1558,8.075511,81.173792,2024-07-05 22:00:00,flooding,7,0.46,2.15,0,rain,10,4,22,True
1559,6.7036,79.575736,2023-03-03 17:00:00,weather,1,16.91,5.56,0,rain,6,4,17,True
1560,6.831357,79.808509,2024-09-22 17:00:00,traffic_jam,2,1.03,0.89,0,clear,4,6,17,False
1561,6.911198,79.979046,2023-06-06 04:00:00,accident,4,1.54,6.27,0,heavy_rain,8,1,4,True
1562,6.707701,80.535043,2024-02-25 10:00:00,weather,1,0.55,3.13,0,storm,5,6,10,True
1563,6.852622,79.871119,2024-02-05 06:00:00,accident,8,0.67,8.18,0,clear,2,0,6,False
1564,6.804309,79.976912,2023-05-14 19:00:00,flooding,3,4.62,1.11,0,heavy_rain,2,6,19,True
1565,6.925531,79.969251,2024-07-12 20:00:00,traffic_jam,2,5.47,2.28,0,rain,6,4,20,True
1566,6.978531,79.867929,2023-03-16 18:00:00,flooding,1,0.4,6.77,0,rain,8,3,18,True
1567,8.174091,80.388511,2023-01-08 21:00:00,accident,4,0.47,1.01,0,rain,2,6,21,True
1568,9.053219,80.418509,2024-08-12 22:00:00,landslide,2,7.15,0.52,0,heavy_rain,7,0,22,True
1569,6.882539,79.874873,2024-04-05 18:00:00,accident,5,0.44,4.07,0,clear,9,4,18,True
1570,6.925466,79.930108,2024-03-17 22:00:00,accident,2,0.05,2.0,0,clear,7,6,22,True
1571,6.894322,79.976154,2023-06-15 15:00:00,weather,3,0.78,0.99,0,rain,7,3,15,False
1572,7.977609,81.696336,2023-07-23 11:00:00,weather,3,1.45,5.94,0,heavy_rain,2,6,11,True
1573,7.369574,80.723677,2024-09-08 13:00:00,accident,1,3.2,12.54,0,fog,9,6,13,True
1574,6.922223,79.901104,2023-03-07 22:00:00,road_closure,1,10.71,5.9,0,clear,8,1,22,True
1575,6.97904,79.825594,2023-08-25 08:00:00,flooding,1,2.67,0.31,0,storm,5,4,8,False
1576,9.620976,80.522023,2024-05-13 15:00:00,traffic_jam,1,12.93,13.96,0,clear,7,0,15,True
1577,6.894373,79.867291,2023-09-07 18:00:00,weather,3,1.99,0.16,0,heavy_rain,6,3,18,True
1578,8.963042,81.825796,2024-10-10 14:00:00,accident,5,0.32,0.02,0,rain,5,3,14,True
1579,7.950728,80.117663,2024-05-05 16:00:00,traffic_jam,6,7.02,4.53,0,clear,4,6,16,True
1580,7.778442,80.916204,2024-06-30 18:00:00,accident,5,3.69,7.25,0,rain,2,6,18,True
1581,6.935592,79.951383,2023-06-09 08:00:00,accident,1,1.63,1.53,0,clear,1,4,8,True
1582,6.072048,79.680998,2023-05-11 15:00:00,accident,2,0.08,10.64,0,clear,4,3,15,True
1583,6.88474,81.728912,2023-08-24 18:00:00,accident,10,3.13,0.96,1,clear,8,3,18,True
1584,8.335638,81.880939,2023-02-27 15:00:00,traffic_jam,2,2.69,5.48,0,clear,8,0,15,True
1585,9.760891,80.046461,2023-08-02 04:00:00,accident,2,0.73,1.89,0,clear,10,2,4,True
1586,8.716175,81.533279,2024-01-07 08:00:00,weather,2,3.98,3.52,0,heavy_rain,1,6,8,True
1587,6.808326,79.991457,2023-05-05 03:00:00,accident,6,0.21,0.47,1,clear,4,4,3,True
1588,8.833645,81.424832,2023-06-20 07:00:00,traffic_jam,6,7.23,0.29,0,storm,1,1,7,True
1589,6.997537,79.808916,2023-03-18 22:00:00,flooding,6,0.71,1.05,0,storm,7,5,22,True
1590,6.893697,79.93644,2024-06-24 14:00:00,weather,4,0.84,0.06,0,heavy_rain,7,0,14,True
1591,6.876512,79.914549,2023-12-27 23:00:00,traffic_jam,2,8.24,7.56,0,heavy_rain,10,2,23,True
1592,6.945438,79.95263,2024-06-03 17:00:00,weather,2,0.98,4.19,0,heavy_rain,2,0,17,True
1593,6.917186,79.868847,2024-09-28 14:00:00,accident,1,4.91,2.01,0,fog,8,5,14,True
1594,6.952015,79.848198,2024-02-25 06:00:00,weather,2,0.31,9.21,0,heavy_rain,2,6,6,True
1595,6.874329,80.567077,2023-11-29 16:00:00,weather,2,8.21,3.01,0,rain,8,2,16,True
1596,6.805421,79.805122,2024-04-17 19:00:00,accident,4,4.57,2.93,0,rain,4,2,19,True
1597,6.815197,79.855354,2023-02-17 10:00:00,traffic_jam,1,1.36,0.93,0,clear,6,4,10,True
1598,6.253677,80.062686,2023-01-14 04:00:00,accident,2,8.77,2.21,0,clear,10,5,4,True
1599,6.85674,81.091347,2023-09-24 11:00:00,accident,6,0.5,1.27,1,rain,3,6,11,True
1600,6.278564,79.869621,2024-04-09 03:00:00,weather,1,3.42,1.32,0,heavy_rain,5,1,3,True
1601,7.24081,81.103147,2023-12-26 19:00:00,accident,4,6.98,2.84,0,clear,4,1,19,True
1602,7.610539,80.974201,2023-09-25 18:00:00,flooding,3,0.19,4.97,0,rain,7,0,18,True
1603,9.307899,81.358391,2023-08-16 02:00:00,protest,4,0.46,8.9,0,clear,9,2,2,True
1604,6.953481,79.967384,2024-08-28 22:00:00,weather,3,0.78,1.96,0,heavy_rain,9,2,22,True
1605,6.24748,79.618608,2023-08-24 07:00:00,landslide,1,4.45,1.15,0,storm,7,3,7,True
1606,6.99724,79.854183,2024-04-06 19:00:00,accident,3,3.85,2.74,0,rain,4,5,19,True
1607,8.461382,81.795449,2024-07-19 06:00:00,accident,8,3.49,3.09,4,fog,3,4,6,True
1608,6.047934,81.027518,2024-06-24 04:00:00,flooding,7,6.96,5.86,0,rain,6,0,4,False
1609,9.531272,81.734545,2023-06-28 17:00:00,weather,2,5.66,7.92,0,rain,7,2,17,True
1610,8.724618,81.240368,2024-10-12 17:00:00,weather,4,4.09,4.53,0,heavy_rain,4,5,17,True
1611,9.592775,81.016381,2023-03-06 19:00:00,accident,6,2.76,7.75,5,clear,9,0,19,True
1612,8.500409,79.664693,2024-05-04 11:00:00,landslide,5,0.52,0.48,0,heavy_rain,4,5,11,True
1613,7.167866,81.509626,2023-11-28 18:00:00,traffic_jam,8,6.36,2.62,0,fog,10,1,18,True
1614,7.052329,79.584119,2023-06-08 08:00:00,accident,2,5.76,0.13,0,heavy_rain,2,3,8,False
1615,6.888551,79.873407,2023-10-07 10:00:00,flooding,3,0.46,3.98,0,heavy_rain,3,5,10,True
1616,6.874586,79.952675,2024-11-17 17:00:00,protest,8,0.83,4.96,0,clear,10,6,17,True
1617,9.202599,80.991216,2023-02-15 03:00:00,flooding,6,0.43,1.71,0,heavy_rain,5,2,3,True
1618,6.926825,79.841872,2024-10-06 12:00:00,weather,3,0.17,7.11,0,rain,4,6,12,True
1619,6.952727,79.907631,2024-02-24 13:00:00,weather,6,18.26,7.53,0,heavy_rain,9,5,13,True
1620,9.773739,80.607306,2023-02-07 12:00:00,accident,2,0.63,3.26,0,clear,7,1,12,True
1621,6.822572,79.941654,2024-02-15 17:00:00,traffic_jam,8,3.32,0.9,0,clear,5,3,17,True
1622,6.963192,79.813321,2024-06-22 17:00:00,accident,3,1.75,11.84,0,clear,9,5,17,True
1623,7.400434,80.434552,2023-05-02 13:00:00,traffic_jam,3,6.43,2.66,0,rain,9,1,13,True
1624,8.65795,80.610414,2023-03-15 17:00:00,weather,9,5.12,1.7,0,heavy_rain,4,2,17,False
1625,6.839125,79.947889,2024-06-12 06:00:00,flooding,7,14.82,1.12,0,heavy_rain,5,2,6,True
1626,8.074328,81.422606,2023-09-22 03:00:00,accident,7,0.39,5.67,1,clear,5,4,3,True
1627,6.898056,79.926382,2024-06-25 17:00:00,flooding,1,7.69,1.45,0,heavy_rain,9,1,17,True
1628,9.08376,79.895212,2024-04-08 15:00:00,protest,2,6.22,1.0,0,clear,9,0,15,False
1629,7.234572,80.065504,2023-04-09 04:00:00,accident,4,9.68,12.63,0,clear,6,6,4,True
1630,6.856291,79.998683,2024-03-11 19:00:00,accident,1,3.08,7.33,0,clear,8,0,19,True
1631,9.370768,81.637671,2024-11-19 16:00:00,weather,6,19.94,0.61,0,storm,10,1,16,True
1632,6.820748,79.831754,2023-05-06 21:00:00,accident,2,2.9,1.19,0,rain,6,5,21,True
1633,8.552548,81.466108,2024-02-27 10:00:00,flooding,4,7.61,5.83,0,heavy_rain,6,1,10,True
1634,8.177479,81.681999,2024-03-17 06:00:00,weather,1,3.52,0.34,0,heavy_rain,4,6,6,False
1635,6.920523,79.887228,2024-06-03 17:00:00,weather,2,2.44,2.22,0,heavy_rain,6,0,17,True
1636,6.940947,79.909301,2023-11-25 23:00:00,weather,10,3.95,1.56,0,rain,10,5,23,False
1637,6.852557,79.903711,2024-07-14 04:00:00,accident,1,1.63,0.0,0,clear,2,6,4,True
1638,6.822032,79.980123,2023-10-09 08:00:00,weather,1,0.36,3.03,0,heavy_rain,5,0,8,True
1639,6.955056,79.829265,2023-09-15 12:00:00,traffic_jam,1,6.58,4.15,0,clear,5,4,12,True
1640,8.828907,81.423132,2023-11-11 21:00:00,traffic_jam,1,6.96,3.17,0,rain,2,5,21,False
1641,6.908812,79.858062,2024-03-18 16:00:00,flooding,10,0.61,0.16,0,rain,1,0,16,True
1642,6.270669,81.551237,2024-09-27 18:00:00,flooding,4,4.28,1.26,0,rain,5,4,18,True
1643,6.925144,79.840789,2024-06-30 11:00:00,weather,7,6.06,1.54,0,heavy_rain,10,6,11,False
1644,6.983392,79.90392,2024-07-04 07:00:00,flooding,1,9.0,0.68,0,heavy_rain,9,3,7,True
1645,7.566792,79.596413,2023-04-14 06:00:00,accident,9,8.94,1.28,9,clear,4,4,6,True
1646,6.904141,79.867909,2023-10-04 05:00:00,accident,8,2.63,1.24,3,fog,8,2,5,True
1647,6.868417,79.835738,2023-11-17 19:00:00,accident,1,4.64,2.6,0,heavy_rain,2,4,19,False
1648,8.437395,80.334686,2024-08-09 18:00:00,traffic_jam,3,5.74,2.76,0,rain,8,4,18,True
1649,6.94944,79.829292,2024-02-27 17:00:00,traffic_jam,10,1.21,0.77,0,clear,5,1,17,True
1650,7.921298,81.718098,2023-10-18 22:00:00,traffic_jam,3,5.0,1.78,0,storm,10,2,22,True
1651,6.935728,79.819397,2024-01-28 20:00:00,weather,3,15.16,4.63,0,heavy_rain,2,6,20,True
1652,6.061979,81.312558,2024-11-08 06:00:00,accident,8,4.86,1.6,1,fog,7,4,6,False
1653,8.29668,81.24772,2023-07-09 17:00:00,weather,2,2.0,4.47,0,heavy_rain,7,6,17,True
1654,6.962493,79.916766,2023-10-26 18:00:00,traffic_jam,9,2.05,1.83,0,clear,4,3,18,True
1655,6.854252,79.895963,2023-02-28 09:00:00,accident,7,0.75,0.17,0,fog,6,1,9,True
1656,6.802908,79.934337,2023-11-15 23:00:00,accident,1,11.38,0.53,0,clear,2,2,23,True
1657,6.878544,79.965103,2024-08-17 15:00:00,accident,1,1.13,0.46,0,heavy_rain,3,5,15,True
1658,8.984467,80.995483,2024-10-19 08:00:00,accident,2,7.81,4.0,0,rain,2,5,8,True
1659,6.88061,79.922831,2024-07-26 12:00:00,accident,9,8.45,7.77,0,rain,6,4,12,True
1660,8.795215,81.53341,2023-04-26 09:00:00,flooding,7,1.3,3.79,0,rain,4,2,9,True
1661,6.86416,79.927445,2023-01-26 12:00:00,flooding,5,1.13,12.24,0,heavy_rain,9,3,12,True
1662,6.92986,79.889838,2023-06-28 11:00:00,flooding,2,2.3,0.37,0,storm,4,2,11,True
1663,7.058208,81.514327,2023-12-17 02:00:00,weather,4,5.17,2.78,0,storm,3,6,2,True
1664,7.407406,81.646056,2023-04-23 21:00:00,road_closure,3,2.7,7.39,0,clear,4,6,21,True
1665,6.850548,79.912636,2024-06-26 20:00:00,accident,2,6.49,0.1,0,clear,2,2,20,True
1666,6.945545,79.953789,2023-09-16 17:00:00,accident,1,2.16,2.71,0,clear,4,5,17,True
1667,7.717818,80.249982,2024-05-05 10:00:00,accident,8,2.83,0.9,4,clear,10,6,10,True
1668,9.073882,80.890478,2023-09-16 16:00:00,landslide,2,15.6,2.99,0,clear,1,5,16,False
1669,8.05421,81.31161,2024-07-25 23:00:00,weather,7,1.77,11.42,0,rain,7,3,23,False
1670,6.944686,79.878865,2024-04-20 05:00:00,weather,3,0.14,6.56,0,heavy_rain,6,5,5,True
1671,6.856861,79.963256,2024-06-25 17:00:00,flooding,3,0.14,3.51,0,heavy_rain,5,1,17,True
1672,6.831613,79.870912,2024-01-08 12:00:00,accident,10,1.98,2.74,3,rain,3,0,12,True
1673,8.583918,81.182677,2023-02-25 19:00:00,weather,2,1.07,0.19,0,heavy_rain,5,5,19,False
1674,6.92574,79.824449,2023-03-15 18:00:00,accident,5,2.15,4.37,0,rain,10,2,18,True
1675,7.484586,81.89632,2023-10-11 13:00:00,accident,10,5.82,0.15,5,heavy_rain,3,2,13,True
1676,6.886611,79.982463,2023-06-29 17:00:00,flooding,5,8.76,4.3,0,heavy_rain,3,3,17,True
1677,6.973772,79.843429,2023-08-23 06:00:00,accident,4,3.08,0.82,0,clear,6,2,6,True
1678,6.978131,79.984657,2023-11-07 22:00:00,flooding,1,1.83,8.06,0,heavy_rain,2,1,22,True
1679,6.820161,79.844175,2024-10-01 14:00:00,flooding,2,2.7,1.19,0,storm,8,1,14,True
1680,8.804358,80.003419,2024-01-11 18:00:00,weather,2,0.31,2.96,0,rain,7,3,18,True
1681,6.828207,79.92274,2023-07-05 02:00:00,flooding,9,2.31,2.82,0,heavy_rain,1,2,2,True
1682,6.989544,79.818149,2023-03-07 01:00:00,landslide,9,5.39,2.5,0,rain,9,1,1,True
1683,7.592243,81.340429,2023-07-24 02:00:00,accident,3,2.53,4.64,0,heavy_rain,9,0,2,True
1684,7.538567,79.767922,2024-02-09 13:00:00,traffic_jam,3,3.63,8.92,0,storm,10,4,13,False
1685,8.475086,81.182726,2023-04-04 06:00:00,weather,4,1.78,4.21,0,heavy_rain,2,1,6,True
1686,6.99573,79.949559,2024-06-28 10:00:00,weather,3,0.59,5.67,0,storm,2,4,10,True
1687,6.945163,79.894889,2024-03-03 01:00:00,weather,9,9.69,2.16,0,storm,5,6,1,True
1688,6.975601,79.884773,2024-06-13 06:00:00,weather,6,0.79,8.01,0,storm,6,3,6,True
1689,7.733076,79.733775,2023-10-22 13:00:00,flooding,9,0.01,3.09,0,storm,1,6,13,True
1690,6.937648,79.965626,2023-05-24 07:00:00,accident,7,0.59,3.7,2,rain,6,2,7,True
1691,8.322546,81.609767,2023-03-31 17:00:00,accident,3,4.96,2.19,0,clear,7,4,17,True
1692,6.893818,79.84798,2023-05-18 03:00:00,flooding,8,0.71,1.03,0,heavy_rain,1,3,3,True
1693,9.006524,81.071547,2024-06-22 06:00:00,accident,1,0.44,0.96,0,clear,10,5,6,True
1694,7.661638,80.928405,2023-04-28 18:00:00,flooding,1,1.86,5.15,0,storm,10,4,18,True
1695,6.802512,79.98633,2024-08-04 15:00:00,accident,2,9.25,1.84,0,clear,10,6,15,True
1696,5.904601,81.577997,2024-01-12 20:00:00,accident,9,0.12,6.21,3,rain,5,4,20,False
1697,6.84349,79.984807,2024-02-14 04:00:00,accident,3,14.09,2.48,0,heavy_rain,4,2,4,False
1698,6.967567,79.834387,2023-08-17 13:00:00,accident,3,9.83,4.13,0,clear,6,3,13,True
1699,7.502672,81.807645,2024-06-17 17:00:00,flooding,3,0.41,5.27,0,heavy_rain,8,0,17,True
1700,9.065805,79.97316,2023-12-03 11:00:00,weather,6,3.51,6.33,0,heavy_rain,9,6,11,True
1701,7.231714,81.561833,2024-03-23 15:00:00,flooding,3,2.23,0.68,0,rain,6,5,15,True
1702,6.935979,79.816958,2024-02-23 23:00:00,traffic_jam,3,3.98,0.49,0,rain,10,4,23,False
1703,6.872817,79.963031,2024-10-25 11:00:00,accident,3,3.55,1.05,0,fog,10,4,11,True
1704,6.905807,79.869476,2024-05-24 11:00:00,accident,6,0.4,6.48,0,rain,5,4,11,True
1705,6.883771,79.967732,2024-01-22 17:00:00,accident,8,1.27,0.45,2,clear,6,0,17,False
1706,6.91838,79.822187,2024-03-13 19:00:00,accident,3,2.1,4.35,0,heavy_rain,2,2,19,True
1707,9.186378,81.688411,2024-05-30 17:00:00,landslide,7,1.83,16.44,0,fog,10,3,17,True
1708,6.932434,79.8354,2023-07-19 18:00:00,protest,1,0.8,12.72,0,clear,3,2,18,True
1709,6.855808,79.845861,2023-07-13 19:00:00,traffic_jam,2,0.64,1.21,0,clear,4,3,19,True
1710,9.45719,80.046848,2023-11-13 12:00:00,accident,2,1.44,3.89,0,clear,7,0,12,True
1711,6.495624,81.834496,2023-04-19 17:00:00,accident,2,4.5,6.61,0,clear,8,2,17,True
1712,7.778758,81.825491,2023-07-05 06:00:00,accident,2,4.8,1.73,0,clear,5,2,6,False
1713,9.102972,81.173265,2023-10-28 22:00:00,accident,2,2.5,4.35,0,storm,4,5,22,True
1714,7.530542,79.92334,2023-08-14 16:00:00,accident,2,2.72,2.33,0,clear,6,0,16,True
1715,9.423107,81.54054,2024-07-26 09:00:00,weather,3,0.77,2.34,0,storm,6,4,9,True
1716,8.754713,81.044786,2023-03-04 05:00:00,traffic_jam,5,0.12,4.95,0,rain,1,5,5,True
1717,8.545237,80.932594,2023-09-18 07:00:00,accident,1,2.41,3.73,0,clear,8,0,7,True
1718,6.980122,79.924432,2024-06-25 16:00:00,weather,7,4.92,1.52,0,storm,10,1,16,True
1719,6.819166,79.96632,2023-11-02 11:00:00,traffic_jam,8,3.98,3.92,0,rain,9,3,11,False
1720,6.540767,81.50466,2024-11-01 17:00:00,accident,4,8.19,1.25,0,heavy_rain,8,4,17,False
1721,6.897124,79.825063,2024-05-01 22:00:00,traffic_jam,4,0.05,0.33,0,clear,6,2,22,True
1722,6.957261,79.890944,2024-09-04 08:00:00,weather,2,4.21,5.59,0,storm,5,2,8,True
1723,8.597296,81.08205,2023-06-04 02:00:00,weather,3,3.38,0.07,0,heavy_rain,9,6,2,True
1724,6.89475,79.925313,2023-04-25 08:00:00,accident,4,1.23,1.65,0,clear,7,1,8,True
1725,7.673314,81.026054,2024-06-13 08:00:00,accident,1,4.65,1.18,0,clear,3,3,8,True
1726,6.250648,81.722405,2024-09-30 17:00:00,accident,3,1.21,3.42,0,clear,9,0,17,True
1727,6.990122,79.951192,2024-04-10 20:00:00,accident,1,2.5,0.09,0,clear,7,2,20,True
1728,6.931723,79.983083,2023-11-01 18:00:00,weather,2,2.22,1.76,0,storm,6,2,18,True
1729,6.805578,79.879403,2023-07-14 14:00:00,weather,4,7.03,1.4,0,heavy_rain,4,4,14,True
1730,7.362109,80.382964,2024-09-28 08:00:00,accident,1,2.83,1.71,0,rain,7,5,8,True
1731,6.960682,79.810629,2024-07-02 08:00:00,landslide,1,4.98,0.28,0,clear,2,1,8,True
1732,6.817254,79.877851,2024-07-27 06:00:00,weather,5,21.1,0.5,0,storm,1,5,6,False
1733,6.528863,80.4448,2024-01-27 18:00:00,accident,3,5.27,0.41,0,rain,1,5,18,True
1734,6.828786,79.828683,2024-05-04 07:00:00,accident,3,5.38,1.81,0,rain,7,5,7,True
1735,6.832018,79.962118,2023-04-17 07:00:00,landslide,2,3.28,0.2,0,heavy_rain,1,0,7,True
1736,6.964426,79.837486,2024-04-11 09:00:00,accident,1,7.3,7.15,0,clear,2,3,9,True
1737,8.863897,80.037876,2023-03-04 18:00:00,traffic_jam,1,4.02,3.95,0,rain,7,5,18,True
1738,6.990494,79.935505,2024-01-01 07:00:00,flooding,9,1.6,3.83,0,heavy_rain,10,0,7,True
1739,5.924617,81.15259,2023-07-26 07:00:00,accident,5,2.48,2.24,0,clear,5,2,7,True
1740,6.807388,79.812913,2024-03-12 22:00:00,flooding,9,3.23,1.09,0,heavy_rain,8,1,22,False
1741,6.926656,79.976055,2024-09-10 18:00:00,weather,1,4.09,4.4,0,heavy_rain,3,1,18,True
1742,6.816045,79.817435,2023-05-28 19:00:00,protest,3,3.45,2.65,0,rain,6,6,19,False
1743,6.953588,79.993768,2023-01-07 06:00:00,accident,7,1.67,8.22,1,clear,1,5,6,True
1744,8.700262,80.32861,2023-08-26 08:00:00,accident,2,2.68,2.32,0,storm,7,5,8,True
1745,9.73877,80.702722,2024-01-22 19:00:00,accident,7,2.93,1.66,5,clear,7,0,19,True
1746,6.813748,79.92037,2024-11-23 02:00:00,weather,3,0.74,4.52,0,heavy_rain,10,5,2,False
1747,7.988967,80.277835,2024-09-09 18:00:00,landslide,7,1.83,0.8,0,clear,1,0,18,True
1748,6.930197,79.963352,2024-05-25 13:00:00,accident,3,4.03,1.09,0,clear,2,5,13,True
1749,9.725356,79.601962,2023-12-08 10:00:00,traffic_jam,4,0.04,4.41,0,rain,3,4,10,True
1750,6.038207,81.295169,2024-08-24 12:00:00,weather,1,4.03,0.96,0,heavy_rain,6,5,12,True
1751,6.83576,79.954414,2024-04-16 13:00:00,accident,1,4.78,0.4,0,clear,2,1,13,True
1752,8.45149,81.834328,2024-08-02 19:00:00,accident,2,9.04,4.56,0,heavy_rain,4,4,19,True
1753,8.588921,80.179223,2024-06-29 14:00:00,accident,3,0.07,0.24,0,clear,5,5,14,False
1754,8.383446,79.910451,2024-02-28 09:00:00,weather,3,3.81,7.34,0,rain,10,2,9,True
1755,6.887697,79.988666,2024-07-12 11:00:00,weather,7,2.25,7.23,0,heavy_rain,6,4,11,True
1756,6.985826,79.897931,2023-09-29 02:00:00,weather,5,15.36,0.33,0,storm,3,4,2,True
1757,8.812666,80.276564,2023-03-10 12:00:00,accident,1,0.46,0.3,0,clear,7,4,12,False
1758,5.98292,81.036066,2024-06-21 11:00:00,weather,1,1.56,5.56,0,rain,9,4,11,True
1759,8.748542,81.627286,2023-04-29 17:00:00,accident,4,8.69,4.58,0,rain,6,5,17,True
1760,8.328971,79.627843,2023-10-10 07:00:00,traffic_jam,1,0.53,1.99,0,rain,9,1,7,True
1761,9.199885,80.907403,2024-09-04 07:00:00,accident,2,1.86,7.03,0,heavy_rain,7,2,7,True
1762,7.59412,81.751659,2023-02-04 06:00:00,accident,2,8.51,2.95,0,clear,5,5,6,False
1763,6.941154,79.801672,2023-02-09 16:00:00,weather,2,2.5,5.38,0,heavy_rain,4,3,16,True
1764,6.858717,79.886753,2023-11-28 17:00:00,road_closure,7,2.25,1.72,0,clear,2,1,17,False
1765,6.989655,79.868466,2023-01-19 12:00:00,road_closure,5,1.92,9.23,0,storm,7,3,12,True
1766,6.903922,79.975533,2023-06-16 19:00:00,landslide,2,0.48,4.14,0,clear,3,4,19,True
1767,6.827634,79.973971,2023-04-19 18:00:00,accident,2,2.3,6.67,0,clear,5,2,18,True
1768,7.909016,80.73978,2023-01-29 08:00:00,weather,6,1.18,3.78,0,storm,8,6,8,True
1769,8.056293,81.129209,2024-04-30 10:00:00,weather,2,1.59,2.05,0,heavy_rain,7,1,10,True
1770,6.93746,79.943183,2023-04-12 08:00:00,traffic_jam,1,5.59,1.25,0,clear,5,2,8,True
1771,6.37996,80.842651,2024-11-04 18:00:00,weather,3,1.91,0.36,0,rain,9,0,18,True
1772,6.959433,79.973214,2024-10-03 09:00:00,road_closure,2,9.83,0.24,0,clear,5,3,9,False
1773,6.981357,79.896656,2024-09-25 22:00:00,accident,10,1.07,2.5,6,storm,1,2,22,False
1774,9.327339,80.900666,2024-11-27 13:00:00,traffic_jam,1,2.59,6.04,0,rain,5,2,13,True
1775,6.848549,79.910139,2024-09-05 12:00:00,accident,5,2.59,1.46,0,clear,9,3,12,True
1776,6.347097,81.305613,2023-05-03 12:00:00,traffic_jam,1,0.07,3.29,0,clear,3,2,12,True
1777,6.121457,81.752333,2023-04-08 11:00:00,accident,1,3.78,0.7,0,rain,9,5,11,False
1778,9.614643,79.525327,2024-10-07 11:00:00,accident,2,0.22,1.02,0,heavy_rain,3,0,11,True
1779,6.985232,79.824554,2024-10-13 14:00:00,weather,8,0.65,0.41,0,storm,7,6,14,True
1780,5.908534,81.136651,2023-05-30 19:00:00,flooding,4,0.02,0.09,0,storm,7,1,19,True
1781,6.942574,79.812422,2024-07-11 17:00:00,flooding,6,1.72,0.98,0,heavy_rain,1,3,17,True
1782,6.832384,79.941308,2023-04-29 10:00:00,weather,2,5.69,0.14,0,heavy_rain,1,5,10,True
1783,6.955537,79.78207,2024-02-11 01:00:00,landslide,4,5.13,5.78,0,rain,7,6,1,True
1784,8.625542,81.204923,2023-08-09 03:00:00,weather,3,0.84,1.88,0,heavy_rain,7,2,3,True
1785,6.100896,81.713969,2024-07-07 00:00:00,accident,4,8.56,0.18,0,heavy_rain,4,6,0,True
1786,8.797634,80.589776,2023-05-04 04:00:00,road_closure,3,9.52,11.39,0,clear,8,3,4,True
1787,6.859718,79.979197,2024-04-03 08:00:00,accident,1,5.64,4.35,0,clear,6,2,8,True
1788,7.503097,81.225124,2023-12-16 05:00:00,traffic_jam,1,0.52,0.93,0,heavy_rain,9,5,5,True
1789,6.780645,80.361855,2024-06-20 01:00:00,accident,3,6.8,1.95,0,clear,10,3,1,True
1790,6.886127,79.993262,2023-10-23 20:00:00,accident,1,4.45,12.77,0,rain,10,0,20,True
1791,6.910467,79.898597,2024-07-18 18:00:00,weather,3,1.35,1.73,0,rain,10,3,18,False
1792,7.66357,79.957708,2024-09-11 07:00:00,accident,1,1.31,0.9,0,clear,9,2,7,True
1793,9.398122,81.616842,2024-03-16 01:00:00,traffic_jam,7,11.33,0.86,0,rain,7,5,1,True
1794,6.928337,79.863135,2024-07-17 18:00:00,accident,3,11.75,9.45,0,clear,6,2,18,True
1795,6.989221,79.812194,2023-03-21 07:00:00,weather,3,16.63,2.42,0,heavy_rain,3,1,7,True
1796,6.919919,79.996665,2023-11-17 07:00:00,protest,6,7.56,3.29,0,clear,10,4,7,True
